textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,sentiment_label,text_length,word_count
d35ae0cfa5,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,neutral,morning,46-60,Dominica,71986,750.0,96,check started new tee limited edition different ways check facebook group,1,132,11
4f09c42f8b, 'They' being the husband or the girl?,'They' being the husband or the girl?,neutral,noon,60-70,Dominican Republic,10847910,48300.0,225,'they' husband girl,1,38,3
a8f6fc8b5a,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,neutral,night,70-100,Ecuador,17643054,248360.0,71,thinking vegas good ideas places see,1,88,6
fcfa10681f,first day of summer sucks!!!! its overcast and cold...  this isn`t summer!?!?!?!?,sucks!!,negative,morning,0-20,Egypt,102334404,995450.0,103,first day summer sucks overcast cold isn summer,0,81,8
b04bbb81c9,   Hi to one kiwi artist from another kiwi artist,Hi to one kiwi artist from another kiwi artis,neutral,noon,21-30,El Salvador,6486205,20720.0,313,hi one kiwi artist another kiwi artist,1,49,7
a88de8cc26,says Happy Mother`s Day to all Moms out there  http://plurk.com/p/stkr2,Happy Mother`s Day,positive,night,31-45,Equatorial Guinea,1402985,28050.0,50,says happy mother day moms,2,71,5
289317384e, oooo ok   why  havent you accepted my friends request,oooo ok   why  havent you accepted my friends reque,neutral,morning,46-60,Eritrea,3546421,101000.0,35,oooo ok havent accepted friends request,1,54,6
bfa9cdee68,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.,sorry,negative,noon,60-70,Estonia,1326535,42390.0,31,sorry tweet about bgt poor wonderful crazy weird greg fair silly little girl never cope urgh fair,0,136,17
ea25722a23,_michele thanks for that...am now following them...love good causes,love good causes,positive,morning,0-20,Ethiopia,114963588,1000000.0,115,michele thanks following love good causes,2,67,6
f3a5b39195, Not available in my area  I would too,Not available in my area,negative,noon,21-30,Fiji,896445,18270.0,49,available area would,0,38,3
ba4bcf57b5,Its Friday! Only 5 more hours until I`m free!.....until tomorrow.  oh well,Its Friday! Only 5 more hours until I`m free!.....until tomorrow.  oh well,neutral,night,31-45,Finland,5540720,304000.0,18,friday hours until free until tomorrow oh well,1,74,8
532d442071,meeting just in time that iÃ¯Â¿Â½m trying to win something  prize`s friday!,meeting just in time that iÃ¯Â¿Â½m trying to win something  prize`s friday!,neutral,morning,46-60,France,65273511,547557.0,119,meeting time trying win something prize friday,1,75,7
1b9afa81bf,Waiting for 5:00 & having cramps,cramps,negative,noon,60-70,Gabon,2225734,257670.0,9,waiting cramps,0,32,2
3fd7a35f32,philosophy final today! thank you  it`s 3 days now!!!!,thank you,positive,night,70-100,Gambia,2416668,10120.0,239,philosophy final today thank days,2,54,5
c029d4a557,"`s plans didn`t go as followed, but its ok","`s plans didn`t go as followed, but its ok",neutral,morning,0-20,Georgia,3989167,69490.0,57,plans didn go as followed ok,1,42,6
19af686703, _what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?,_what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?,neutral,noon,21-30,Germany,83783942,348560.0,240,let guess skipped sports bought new pinkish outfit,1,88,8
4d97f4be67,where is the rain please come out,where is the rain please come out,neutral,night,31-45,Ghana,31072940,227540.0,137,rain please come,1,33,3
b5a110f491, My pleasure,My pleasure,neutral,morning,46-60,Greece,10423054,128900.0,81,pleasure,1,12,1
a834cef9c6,1st presentation for senior boards? FML,FML,negative,noon,60-70,Grenada,112523,340.0,331,st presentation senior boards fml,0,39,5
e6801164bc," lol i know but it was just so funny, ahaha","funny,",positive,night,70-100,Guatemala,17915568,107160.0,167,lol know funny ahaha,2,43,4
687ee0bd2d,Wide awake and grouchy as ****.,grouchy,negative,morning,0-20,Guinea,13132795,246000.0,53,wide awake grouchy as,0,31,4
e20b9a322f,"just when i thought things couldn`t get any worse. it just did. and it will get even worse tonight, i bet.  my life is a misery.",worse.,negative,noon,21-30,Guinea-Bissau,1968001,28120.0,70,thought things couldn worse even worse tonight bet life misery,0,128,10
b922b8b866, I don`t have the app that does it,I don`t have the app that does it,neutral,night,31-45,Guyana,786552,196850.0,4,app,1,34,1
84747e4e05," lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",would help me study for the aptitude tests,positive,morning,46-60,Haiti,11402528,27560.0,414,lol hi emmy latin would help study aptitude tests into grad school thats take,2,115,14
ce4a3df3a9,out for supper tonight with kurumi in 10 minutes,out for supper tonight with kurumi in 10 minutes,neutral,noon,60-70,Holy See,10824,1.0,2003,supper tonight kurumi minutes,1,48,4
407f226cdb,_kap But I think it`s cute.  Do this every night okay?,cute.,positive,night,70-100,Honduras,9904607,111890.0,89,kap think cute every night okay,2,54,6
7ce085e1ef,Is happy...Skool just let out..! Today was my last day..! Yippee! R.I.P Jackson Tyler Morris..! Always Loved And Never Forgotten..!,Loved,positive,morning,0-20,Hungary,9660351,90530.0,107,happy skool let today last day yippee jackson tyler morris always loved never forgotten,2,131,14
f763af7a90,  hi mariah,hi mariah,neutral,noon,21-30,Iceland,341243,100250.0,3,hi mariah,1,11,2
4598e31e32,_Yours13 I`m not at home with my cats right now!,_Yours13 I`m not at home with my cats right now!,neutral,night,31-45,India,1380004385,2973190.0,464,home cats right,1,48,3
153027be1c, wheres the music mannnn!!?? my inbox is still empty,my inbox is still empty,negative,morning,46-60,Indonesia,273523615,1811570.0,151,wheres music mannnn inbox still empty,0,52,6
dd9b922aad,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I`m such a rebel!,I`m such a rebel!,negative,noon,60-70,Iran,83992949,1630000.0,52,doing atm oh yeah apple juice rebel,0,85,7
3f54e1d2cb," ...i`m sorry about you are still sick  u know most of them, AND i know that u will guess the 'pelzer present' ;-)",.i`m sorry,negative,night,70-100,Iraq,40222493,434320.0,93,sorry about still sick know know guess 'pelzer present',0,114,9
4cd893fb53, nice one !,nice,positive,morning,0-20,Ireland,4937786,68890.0,72,nice one,2,11,2
5caaa15e27,Exam 1 today. Going to get my license renewed  The birthday is getting closer!,Exam 1 today. Going to get my license renewed  The birthday is getting closer!,neutral,noon,21-30,Israel,8655535,21640.0,400,exam today license renewed birthday closer,1,78,6
1f3cab50fc,Gotta get creative with these mothers day gifts. I`m gonna win them over with my love!!,love!!,positive,night,31-45,Italy,60461826,294140.0,206,creative mothers day gifts win love,2,87,6
f2e20448fa,Thinks its gonna rain,Thinks its gonna rain,neutral,morning,46-60,Jamaica,2961167,10830.0,273,thinks rain,1,21,2
4f0ab06d15," aah. well, have a few friends over there. Just wondering if all`s great and weather`s been good...",good.,positive,noon,60-70,Japan,126476461,364555.0,347,aah well friends wondering great weather good,2,99,7
b4083313e2,"Yrbook signing w/ evryone was fun, I`m gna miss evrything","Yrbook signing w/ evryone was fun, I`m gna miss evrything",neutral,night,70-100,Jordan,10203134,88780.0,115,yrbook signing evryone fun gna miss evrything,1,57,7
a2623622cc,I lost my artistic abilities,lost,negative,morning,0-20,Kazakhstan,18776707,2699700.0,7,lost artistic abilities,0,28,3
66cb61f78f,   so not close enough that I could run out and get one,so not close enough that I could run out and get one,neutral,noon,21-30,Kenya,53771296,569140.0,94,close enough could run one,1,55,5
2209fb4785,  That was stone cold   Crazy....  ?,That was stone cold   Crazy.,negative,night,31-45,Kiribati,119449,810.0,147,stone cold crazy,0,36,3
4568211cd0,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,neutral,morning,46-60,Kuwait,4270571,17820.0,240,totally austin powers withdrawl symptons darrius withdrawl symptoms mommy minne withdrawl syamptoms,1,119,12
89ff9a9119,_xo they were so pretty and took like an hour to do  CAN I DO URSSSSS!,they were so pretty,positive,noon,60-70,Kyrgyzstan,6524195,191800.0,34,xo pretty took like hour ursssss,2,70,6
f589e82592,Senior`s last day.,Senior`s last day.,neutral,night,70-100,Laos,7275560,230800.0,32,senior last day,1,18,3
b36197ce92,Crisis: forgot my fringe comb  I`m with men....no one will help me,.no one will help me,negative,morning,0-20,Latvia,1886198,62200.0,30,crisis forgot fringe comb men one help,0,66,7
33889dffc9, Already got my ticket; thanks for making sure though!,thanks,positive,noon,21-30,Lebanon,6825445,10230.0,667,already ticket thanks making sure though,2,54,6
9cba8bf464,Thanks to all my new followers!,Thanks,positive,night,31-45,Lesotho,2142249,30360.0,71,thanks new followers,2,31,3
cba675bd52,"  - we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!","- we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!",neutral,morning,46-60,Liberia,5057681,96320.0,53,re closer rather real lobby dates chicago blogher squee,1,98,9
6b12692b8d,Has lost his vocie and Adele is laughing at me LOL and still wondering why I`m in college on me week off,Has lost his vocie and Adele is laughing at me LOL and still wondering why I`m in college on me week off,neutral,noon,60-70,Libya,6871292,1759540.0,4,lost vocie adele laughing lol still wondering college week off,1,104,10
04510889b6,"_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana",oh sorry! not getting all my replies  nothing against you.,negative,night,70-100,Liechtenstein,38128,160.0,238,kill boy oh sorry replies nothing against yes know nirvana,0,95,10
f44f3ff9a8,"busy working on a new kit... and a couple interviews done...Yea! The weekend! Pray for my Uncle, still young and had a massive stroke!!","Pray for my Uncle,",positive,morning,0-20,Lithuania,2722289,62700.0,43,busy working new kit couple interviews done yea weekend pray uncle still young massive stroke,2,135,15
5bae99f344,"Didn`t get bitten by a rabies infested person last night  yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun","! Gonna scare Rachel with Quarantine tonight, this shall be fun",neutral,noon,21-30,Luxembourg,625978,2590.0,242,didn bitten rabies infested person last night yay scare rachel quarantine tonight shall fun,1,131,14
24bc4edb49,_ nooo  no roo crying. but omg i wanted to slap her. she was singing fine then from out of nowhere- BOOHOOOOOOOOOOO,omg i wanted to slap her.,negative,night,31-45,Madagascar,27691018,581795.0,48,nooo roo crying omg wanted slap singing fine nowhere boohooooooooooo,0,115,10
9a1fc155de,watching the simpsons,watching the simpsons,neutral,morning,46-60,Malawi,19129952,94280.0,203,watching simpsons,1,21,2
77711764bf,Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,very special`s,positive,noon,60-70,Malaysia,32365999,328550.0,99,good morning court crossfit bible study someone special house,2,104,9
57025d9fd9, Have a great time in London,great,positive,night,70-100,Maldives,540544,300.0,1802,great time london,2,28,3
d2a2993900,"Has work very, very soon. Way too soon!","Has work very, very soon. Way too soon!",neutral,morning,0-20,Mali,20250833,1220190.0,17,work soon way soon,1,39,4
1753eb0481, phaket.  what did anneliese want to do?,phaket.  what did anneliese want to do?,neutral,noon,21-30,Malta,441543,320.0,1380,phaket anneliese want,1,40,3
df4b40b30e,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,mad,negative,night,31-45,Marshall Islands,59190,180.0,329,emergency room cousin mad flu walk breathe hospitals always cold,0,117,10
196b4d6897,  Thanks for the greeting,Thanks,positive,morning,46-60,Mauritania,4649658,1030700.0,5,thanks greeting,2,25,2
b3719416fa,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,neutral,noon,60-70,Mauritius,1271768,2030.0,626,hungry wife bodyshop party bringing takeaway home much longer party go,1,120,11
ca5909d8ea, http://twitpic.com/4wb52 - Such a pretty baby!,Such a pretty baby!,positive,night,70-100,Mexico,128932753,1943950.0,66,pretty baby,2,47,2
112a5320b5, Invite them to your house instead,Invite them to your house instead,neutral,morning,0-20,Micronesia,115023,700.0,164,invite house instead,1,34,3
a3ff2fa162, I`m a bit Ben`s Thai-ed out,I`m a bit Ben`s Thai-ed out,neutral,noon,21-30,Moldova,4033963,32850.0,123,bit ben thai ed,1,28,4
2f6d9d1419,  #stackeoverflow  http://bit.ly/13Nfk1,#stackeoverflow,neutral,night,31-45,Monaco,39242,1.0,8358,stackeoverflow,1,39,1
7d03216477,jungle book 2 is sooooo cute.. i have nothing to eat or drink,cute..,positive,morning,46-60,Mongolia,3278290,1553560.0,3,jungle book sooooo cute nothing eat drink,2,61,7
439803cf54,Dead stopped in the express lane. This would happen when I choose to take it. No way out now. Ugh. Hopefully this gets moving,Dead stopped in the express lane. This would happen when I choose to take it. No way out now. Ugh. Hopefully this gets moving,neutral,noon,60-70,Montenegro,628066,13450.0,47,dead stopped express lane would happen choose take way ugh hopefully gets moving,1,125,13
